(-179.25, -442.647, -233.025)
(-192.05, -474.256, -230.46)
(-192.048, -474.256, -211.255)
(-198.447, -490.06, -198.45)
(-192.05, -474.255, -172.845)
(-204.846, -505.864, -163.88)
(-192.05, -474.255, -134.435)
(-179.25, -442.646, -107.55)
(-198.45, -490.06, -99.225)
(-185.65, -458.451, -74.26)
(-204.85, -505.864, -61.455)
(-192.05, -474.256, -38.41)
(-134.45, -332.02, -13.445)
(-128.05, -303.405, -243.295)
(-185.65, -439.886, -334.17)
(-185.65, -439.886, -315.605)
(-192.05, -455.05, -307.28)
(-198.45, -470.216, -297.675)
(-179.25, -424.72, -250.95)
(-192.05, -455.05, -249.665)
(-192.05, -455.049, -230.46)
(-192.05, -455.05, -211.255)
(-192.047, -455.05, -192.05)
(-204.85, -485.381, -184.365)
(-192.045, -455.049, -153.64)
(-192.05, -455.05, -134.435)
(-192.05, -455.05, -115.23)
(-179.25, -424.72, -89.625)
(-198.45, -470.213, -79.38)
(-185.65, -439.887, -55.695)
(-198.45, -470.213, -39.69)
(-140.85, -333.736, -14.085)
(-134.45, -305.125, -255.455)
(-179.25, -406.795, -322.65)
(-192.05, -435.847, -326.485)
(-192.05, -435.844, -307.28)
(-192.05, -435.844, -288.075)
(-198.45, -450.37, -277.83)
(-179.25, -406.797, -233.025)
(-198.45, -450.367, -238.14)
(-185.65, -421.322, -204.215)
(-185.65, -421.32, -185.65)
(-198.45, -450.37, -178.605)
(-192.05, -435.846, -153.64)
(-192.05, -435.844, -134.435)
(-192.05, -435.845, -115.23)
(-185.65, -421.32, -92.825)
(-192.05, -435.844, -76.82)
(-198.45, -450.37, -59.535)
(-185.65, -421.32, -37.13)
(-134.45, -305.127, -13.445)
(-128.05, -277.795, -243.295)
(-185.65, -402.754, -334.17)
(-185.65, -402.755, -315.605)
(-192.05, -416.64, -307.28)
(-192.05, -416.639, -288.075)
(-192.05, -416.639, -268.87)
(-179.25, -388.87, -233.025)
(-192.05, -416.64, -230.46)
(-192.05, -416.638, -211.255)
(-179.25, -388.87, -179.25)
(-192.05, -416.639, -172.845)
(-185.65, -402.755, -148.52)
(-192.05, -416.639, -134.435)
(-185.65, -402.755, -111.39)
(-179.25, -388.87, -89.625)
(-192.05, -416.64, -76.82)
(-192.05, -416.639, -57.615)
(-192.05, -416.64, -38.41)
(-134.45, -291.683, -13.445)
(-128.05, -264.993, -243.295)
(-185.65, -384.19, -334.17)
(-192.05, -397.433, -326.485)
(-192.05, -397.433, -307.28)
(-185.65, -384.19, -278.475)
(-198.45, -410.68, -277.83)
(-185.65, -384.19, -241.345)
(-198.45, -410.678, -238.14)
(-192.05, -397.434, -211.255)
(-185.65, -384.19, -185.65)
(-198.449, -410.678, -178.605)
(-192.05, -397.434, -153.64)
(-192.05, -397.434, -134.435)
(-185.65, -384.19, -111.39)
(-192.05, -397.434, -96.025)
(-185.65, -384.19, -74.26)
(-185.65, -384.19, -55.695)
(-185.65, -384.19, -37.13)
(-134.45, -278.239, -13.445)
(-134.45, -264.79, -255.455)
(-185.65, -365.625, -334.17)
(-185.65, -365.625, -315.605)
(-185.65, -365.625, -297.04)
(-192.05, -378.228, -288.075)
(-192.05, -378.228, -268.87)
(-185.65, -365.624, -241.345)
(-192.05, -378.228, -230.46)
(-192.05, -378.228, -211.255)
(-198.45, -390.833, -198.45)
(-192.05, -378.228, -172.845)
(-192.05, -378.228, -153.64)
(-192.05, -378.228, -134.435)
(-192.05, -378.228, -115.23)
(-185.65, -365.625, -92.825)
(-185.65, -365.625, -74.26)
(-185.65, -365.625, -55.695)
(-192.05, -378.228, -38.41)
(-134.45, -264.79, -13.445)
(-128.05, -239.38, -243.295)
(-185.65, -347.059, -334.17)
(-192.05, -359.024, -326.485)
(-192.05, -359.023, -307.28)
(-192.05, -359.024, -288.075)
(-185.65, -347.06, -259.91)
(-198.45, -370.988, -257.985)
(-179.25, -335.095, -215.1)
(-192.05, -359.024, -211.255)
(-198.45, -370.988, -198.45)
(-211.25, -394.917, -190.125)
(-192.05, -359.024, -153.64)
(-185.65, -347.059, -129.955)
(-179.25, -335.095, -107.55)
(-179.25, -335.095, -89.625)
(-179.25, -335.095, -71.7)
(-192.05, -359.024, -57.615)
(-185.65, -347.059, -37.13)
(-134.45, -251.345, -13.445)
(-134.45, -237.903, -255.455)
(-185.65, -328.494, -334.17)
(-198.45, -351.143, -337.365)
(-185.65, -328.494, -297.04)
(-198.45, -351.143, -297.675)
(-198.45, -351.143, -277.83)
(-204.85, -362.467, -266.305)
(-192.05, -339.819, -230.46)
(-204.85, -362.467, -225.335)
(-198.45, -351.143, -198.45)
(-211.25, -373.792, -190.125)
(-198.45, -351.143, -158.76)
(-198.45, -351.143, -138.915)
(-198.45, -351.143, -119.07)
(-185.65, -328.494, -92.825)
(-192.05, -339.819, -76.82)
(-192.05, -339.819, -57.615)
(-198.45, -351.143, -39.69)
(-140.85, -249.224, -14.085)
(-134.45, -224.458, -255.455)
(-192.05, -320.614, -345.69)
(-192.05, -320.614, -326.485)
(-185.65, -309.929, -297.04)
(-192.05, -320.62, -288.075)
(-192.05, -320.614, -268.87)
(-198.45, -331.298, -257.985)
(-192.05, -320.614, -230.46)
(-198.45, -331.298, -218.295)
(-204.85, -341.982, -204.85)
(-192.05, -320.62, -172.845)
(-198.45, -331.298, -158.76)
(-192.05, -320.614, -134.435)
(-204.85, -341.982, -122.91)
(-185.65, -309.929, -92.825)
(-192.05, -320.614, -76.82)
(-192.05, -320.62, -57.615)
(-185.65, -309.935, -37.13)
(-134.45, -224.455, -13.445)
(-121.65, -190.924, -231.135)
(-204.85, -321.503, -368.73)
(-192.05, -301.414, -326.485)
(-192.05, -301.414, -307.28)
(-192.05, -301.414, -288.075)
(-192.05, -301.414, -268.87)
(-192.05, -301.414, -249.665)
(-204.85, -321.503, -245.82)
(-204.85, -321.498, -225.335)
(-192.05, -301.414, -192.05)
(-192.05, -301.414, -172.845)
(-192.05, -301.414, -153.64)
(-192.05, -301.414, -134.435)
(-204.85, -321.503, -122.91)
(-204.85, -321.504, -102.425)
(-198.45, -311.458, -79.38)
(-192.05, -301.414, -57.615)
(-198.45, -311.459, -39.69)
(-134.45, -211.013, -13.445)
(-121.65, -178.759, -231.135)
(-192.05, -282.209, -345.69)
(-192.05, -282.209, -326.485)
(-198.45, -291.616, -317.52)
(-185.65, -272.804, -278.475)
(-185.65, -272.804, -259.91)
(-185.65, -272.804, -241.345)
(-185.65, -272.805, -222.78)
(-198.45, -291.614, -218.295)
(-192.05, -282.208, -192.05)
(-198.45, -291.613, -178.605)
(-192.05, -282.208, -153.64)
(-204.85, -301.017, -143.395)
(-192.05, -282.209, -115.23)
(-192.05, -282.21, -96.025)
(-198.45, -291.614, -79.38)
(-179.25, -263.399, -53.775)
(-185.65, -272.804, -37.13)
(-134.45, -197.568, -13.445)
(-89.6502, -122.771, -170.335)
(-134.45, -184.123, -242.01)
(-121.65, -166.594, -206.805)
(-134.45, -184.122, -215.12)
(-128.05, -175.358, -192.075)
(-121.65, -166.593, -170.31)
(-128.05, -175.358, -166.465)
(-121.65, -166.594, -145.98)
(-128.05, -175.358, -140.855)
(-128.05, -175.358, -128.05)
(-134.45, -184.122, -121.005)
(-140.85, -192.887, -112.68)
(-128.05, -175.359, -89.635)
(-128.05, -175.359, -76.83)
(-115.25, -157.83, -57.625)
(-128.05, -175.358, -51.22)
(-128.05, -175.358, -38.415)
(-128.05, -175.358, -25.61)
(-96.05, -131.536, -9.60512)
(-80.685, -275.177, -170.335)
(-121.005, -412.686, -242.01)
(-121.005, -412.686, -228.565)
(-126.765, -432.33, -225.36)
(-126.765, -432.327, -211.275)
(-126.765, -432.331, -197.19)
(-126.765, -432.331, -183.105)
(-121.005, -412.685, -161.34)
(-126.765, -432.331, -154.935)
(-126.765, -432.329, -140.851)
(-132.525, -451.975, -132.525)
(-126.765, -432.33, -112.68)
(-126.765, -432.329, -98.595)
(-121.005, -412.685, -80.67)
(-115.245, -393.041, -64.025)
(-121.005, -412.686, -53.78)
(-121.005, -412.684, -40.335)
(-121.005, -412.686, -26.89)
(-74.9251, -255.534, -8.325)
(-115.245, -380.234, -243.295)
(-167.085, -551.288, -334.17)
(-178.605, -589.289, -337.365)
(-172.845, -570.293, -307.28)
(-172.845, -570.292, -288.075)
(-167.085, -551.287, -259.91)
(-172.845, -570.293, -249.665)
(-167.085, -551.288, -222.78)
(-172.845, -570.284, -211.255)
(-178.605, -589.297, -198.45)
(-172.845, -570.284, -172.845)
(-172.845, -570.292, -153.64)
(-172.845, -570.293, -134.435)
(-167.085, -551.289, -111.39)
(-172.845, -570.292, -96.025)
(-178.605, -589.289, -79.38)
(-178.605, -589.289, -59.535)
(-172.845, -570.284, -38.41)
(-121.005, -399.241, -13.445)
(-121.005, -385.794, -255.455)
(-172.845, -551.077, -345.69)
(-172.845, -551.077, -326.485)
(-178.605, -569.443, -317.52)
(-178.605, -569.442, -297.675)
(-178.605, -569.444, -277.83)
(-178.605, -569.442, -257.985)
(-184.365, -587.806, -245.82)
(-178.605, -569.442, -218.295)
(-184.365, -587.806, -204.85)
(-178.605, -569.442, -178.605)
(-178.605, -569.443, -158.76)
(-178.605, -569.442, -138.915)
(-178.605, -569.443, -119.07)
(-178.605, -569.442, -99.225)
(-172.845, -551.077, -76.82)
(-178.605, -569.442, -59.535)
(-172.845, -551.083, -38.41)
(-115.245, -367.431, -12.805)
(-121.005, -372.35, -255.455)
(-167.085, -514.147, -334.17)
(-172.845, -531.877, -326.485)
(-178.605, -549.596, -317.52)
(-172.845, -531.879, -288.075)
(-167.085, -514.152, -259.91)
(-172.845, -531.872, -249.665)
(-172.845, -531.872, -230.46)
(-178.605, -549.595, -218.295)
(-172.845, -531.872, -192.05)
(-184.365, -567.328, -184.365)
(-167.085, -514.148, -148.52)
(-172.845, -531.875, -134.435)
(-167.085, -514.15, -111.39)
(-167.085, -514.148, -92.825)
(-178.605, -549.601, -79.38)
(-172.845, -531.878, -57.615)
(-172.845, -531.872, -38.41)
(-121.005, -372.35, -13.445)
(-126.765, -375.991, -267.615)
(-178.605, -529.748, -357.21)
(-172.845, -512.662, -326.485)
(-172.845, -512.666, -307.28)
(-178.605, -529.752, -297.675)
(-167.085, -495.582, -259.91)
(-172.845, -512.667, -249.665)
(-178.605, -529.752, -238.14)
(-184.365, -546.83, -225.335)
(-178.605, -529.754, -198.45)
(-172.845, -512.661, -172.845)
(-172.845, -512.665, -153.64)
(-172.845, -512.671, -134.435)
(-172.845, -512.666, -115.23)
(-178.605, -529.746, -99.225)
(-167.085, -495.583, -74.26)
(-172.845, -512.667, -57.615)
(-167.085, -495.587, -37.13)
(-126.765, -375.99, -14.085)
(-115.245, -329.015, -243.295)
(-172.845, -493.46, -345.69)
(-167.085, -477.016, -315.605)
(-178.605, -509.908, -317.52)
(-167.085, -477.017, -278.475)
(-167.085, -477.018, -259.91)
(-167.085, -477.016, -241.345)
(-178.605, -509.903, -238.14)
(-184.365, -526.346, -225.335)
(-172.845, -493.461, -192.05)
(-178.605, -509.911, -178.605)
(-178.605, -509.904, -158.76)
(-178.605, -509.905, -138.915)
(-172.845, -493.461, -115.23)
(-167.085, -477.016, -92.825)
(-172.845, -493.465, -76.82)
(-172.845, -493.461, -57.615)
(-172.845, -493.46, -38.41)
(-121.005, -345.459, -13.445)
(-121.005, -332.02, -255.455)
(-172.845, -474.255, -345.69)
(-178.605, -490.06, -337.365)
(-178.605, -490.06, -317.52)
(-172.845, -474.256, -288.075)
(-167.085, -458.452, -259.91)
(-172.845, -474.255, -249.665)
(-172.845, -474.256, -230.46)
(-178.605, -490.059, -218.295)
(-167.085, -458.452, -185.65)
(-178.605, -490.06, -178.605)
(-178.605, -490.059, -158.76)
(-172.845, -474.255, -134.435)
(-172.845, -474.255, -115.23)
(-178.605, -490.059, -99.225)
(-178.605, -490.06, -79.38)
(-172.845, -474.255, -57.615)
(-172.845, -474.256, -38.41)
(-126.765, -347.825, -14.0854)
(-121.005, -318.57, -255.455)
(-167.085, -439.886, -334.17)
(-167.085, -439.886, -315.605)
(-167.085, -439.886, -297.04)
(-172.845, -455.049, -288.075)
(-178.605, -470.213, -277.83)
(-172.845, -455.05, -249.665)
(-178.605, -470.213, -238.14)
(-167.085, -439.886, -204.215)
(-178.605, -470.213, -198.45)
(-178.605, -470.213, -178.605)
(-178.605, -470.215, -158.76)
(-167.085, -439.886, -129.955)
(-167.085, -439.886, -111.39)
(-172.845, -455.049, -96.025)
(-167.085, -439.886, -74.26)
(-172.845, -455.052, -57.615)
(-172.845, -455.051, -38.41)
(-121.005, -318.569, -13.445)
(-121.005, -305.125, -255.455)
(-161.325, -406.795, -322.65)
(-172.845, -435.844, -326.485)
(-178.605, -450.368, -317.52)
(-172.845, -435.844, -288.075)
(-172.845, -435.844, -268.87)
(-172.845, -435.844, -249.665)
(-161.325, -406.797, -215.1)
(-172.845, -435.844, -211.255)
(-167.085, -421.321, -185.65)
(-172.845, -435.845, -172.845)
(-178.605, -450.372, -158.76)
(-178.605, -450.368, -138.915)
(-167.085, -421.32, -111.39)
(-167.085, -421.32, -92.825)
(-172.845, -435.845, -76.82)
(-172.845, -435.844, -57.615)
(-172.845, -435.845, -38.41)
(-126.765, -319.649, -14.085)
(-121.005, -291.68, -255.455)
(-161.325, -388.87, -322.65)
(-172.845, -416.638, -326.485)
(-172.845, -416.639, -307.28)
(-172.845, -416.639, -288.075)
(-184.365, -444.409, -286.79)
(-172.845, -416.64, -249.665)
(-178.605, -430.523, -238.14)
(-161.325, -388.871, -197.175)
(-172.845, -416.64, -192.05)
(-178.605, -430.523, -178.605)
(-167.085, -402.755, -148.52)
(-167.085, -402.755, -129.955)
(-167.085, -402.755, -111.39)
(-172.845, -416.639, -96.025)
(-172.845, -416.639, -76.82)
(-172.845, -416.639, -57.615)
(-172.845, -416.638, -38.41)
(-126.765, -305.564, -14.085)
(-121.005, -278.235, -255.455)
(-167.085, -384.19, -334.17)
(-172.845, -397.435, -326.485)
(-178.605, -410.679, -317.52)
(-172.845, -397.435, -288.075)
(-172.845, -397.433, -268.87)
(-172.845, -397.434, -249.665)
(-178.605, -410.678, -238.14)
(-178.605, -410.678, -218.295)
(-178.605, -410.678, -198.45)
(-167.085, -384.19, -167.085)
(-172.845, -397.434, -153.64)
(-172.845, -397.435, -134.435)
(-167.085, -384.19, -111.39)
(-178.605, -410.678, -99.225)
(-167.085, -384.19, -74.26)
(-172.845, -397.434, -57.615)
(-178.605, -410.678, -39.69)
(-115.245, -264.991, -12.805)
(-115.245, -252.185, -243.295)
(-167.085, -365.629, -334.17)
(-178.605, -390.834, -337.365)
(-167.085, -365.625, -297.04)
(-167.085, -365.625, -278.475)
(-172.845, -378.23, -268.87)
(-178.605, -390.833, -257.985)
(-178.605, -390.835, -238.14)
(-178.605, -390.833, -218.295)
(-178.605, -390.833, -198.45)
(-184.365, -403.437, -184.365)
(-178.605, -390.835, -158.76)
(-178.605, -390.833, -138.915)
(-167.085, -365.625, -111.39)
(-178.605, -390.833, -99.225)
(-178.605, -390.833, -79.38)
(-167.085, -365.625, -55.695)
(-178.605, -390.835, -39.69)
(-121.005, -264.794, -13.445)
(-126.765, -263.309, -267.615)
(-178.605, -370.988, -357.21)
(-172.845, -359.024, -326.485)
(-172.845, -359.024, -307.28)
(-167.085, -347.059, -278.475)
(-172.845, -359.024, -268.87)
(-172.845, -359.024, -249.665)
(-184.365, -382.953, -245.82)
(-178.605, -370.988, -218.295)
(-178.605, -370.988, -198.45)
(-178.605, -370.988, -178.605)
(-184.365, -382.952, -163.88)
(-178.605, -370.988, -138.915)
(-178.605, -370.988, -119.07)
(-184.365, -382.953, -102.425)
(-178.605, -370.988, -79.38)
(-178.605, -370.988, -59.535)
(-178.605, -370.988, -39.69)
(-121.005, -251.345, -13.445)
(-126.765, -249.224, -267.615)
(-167.085, -328.498, -334.17)
(-178.605, -351.143, -337.365)
(-178.605, -351.143, -317.52)
(-172.845, -339.819, -288.075)
(-172.845, -339.819, -268.87)
(-172.845, -339.819, -249.665)
(-178.605, -351.143, -238.14)
(-184.365, -362.467, -225.335)
(-184.365, -362.467, -204.85)
(-178.605, -351.143, -178.605)
(-178.605, -351.143, -158.76)
(-178.605, -351.143, -138.915)
(-172.845, -339.819, -115.23)
(-184.365, -362.467, -102.425)
(-172.845, -339.819, -76.82)
(-184.365, -362.467, -61.455)
(-167.085, -328.494, -37.13)
(-121.005, -237.9, -13.445)
(-115.245, -213.773, -243.295)
(-167.085, -309.935, -334.17)
(-172.845, -320.62, -326.485)
(-178.605, -331.304, -317.52)
(-172.845, -320.62, -288.075)
(-172.845, -320.614, -268.87)
(-172.845, -320.62, -249.665)
(-167.085, -309.935, -222.78)
(-184.365, -341.989, -225.335)
(-178.605, -331.304, -198.45)
(-172.845, -320.62, -172.845)
(-178.605, -331.304, -158.76)
(-172.845, -320.62, -134.435)
(-172.845, -320.62, -115.23)
(-178.605, -331.305, -99.225)
(-172.845, -320.62, -76.82)
(-178.605, -331.304, -59.535)
(-172.845, -320.62, -38.41)
(-126.765, -235.139, -14.085)
(-121.005, -211.014, -255.455)
(-167.085, -291.369, -334.17)
(-172.845, -301.414, -326.485)
(-178.605, -311.458, -317.52)
(-178.605, -311.458, -297.675)
(-178.605, -311.458, -277.83)
(-172.845, -301.414, -249.665)
(-172.845, -301.414, -230.46)
(-178.605, -311.458, -218.295)
(-167.085, -291.369, -185.65)
(-190.125, -331.547, -190.125)
(-178.605, -311.458, -158.76)
(-172.845, -301.414, -134.435)
(-184.365, -321.504, -122.91)
(-172.845, -301.414, -96.025)
(-178.605, -311.458, -79.38)
(-172.845, -301.414, -57.615)
(-172.845, -301.415, -38.41)
(-121.005, -211.013, -13.445)
(-115.245, -188.162, -243.295)
(-167.085, -272.804, -334.17)
(-172.845, -282.208, -326.485)
(-172.845, -282.208, -307.28)
(-167.085, -272.804, -278.475)
(-178.605, -291.613, -277.83)
(-161.325, -263.399, -233.025)
(-167.085, -272.804, -222.78)
(-172.845, -282.208, -211.255)
(-172.845, -282.208, -192.05)
(-167.085, -272.805, -167.085)
(-167.085, -272.804, -148.52)
(-161.325, -263.399, -125.475)
(-167.085, -272.804, -111.39)
(-161.325, -263.399, -89.625)
(-167.085, -272.804, -74.26)
(-172.845, -282.209, -57.615)
(-172.845, -282.209, -38.41)
(-126.765, -206.972, -14.085)
(-74.925, -114.007, -158.175)
(-121.005, -184.123, -242.01)
(-121.005, -184.122, -228.565)
(-121.005, -184.123, -215.12)
(-126.765, -192.887, -211.275)
(-115.245, -175.359, -179.27)
(-121.005, -184.123, -174.785)
(-115.245, -175.358, -153.66)
(-126.765, -192.888, -154.935)
(-121.005, -184.122, -134.45)
(-115.245, -175.359, -115.245)
(-121.005, -184.123, -107.56)
(-115.245, -175.358, -89.635)
(-115.245, -175.358, -76.83)
(-115.245, -175.358, -64.025)
(-121.005, -184.123, -53.78)
(-121.005, -184.123, -40.335)
(-121.005, -184.122, -26.89)
(-80.685, -122.771, -8.96508)
(-61.48, -235.889, -146.015)
(-102.44, -393.039, -230.49)
(-102.44, -393.04, -217.685)
(-107.56, -412.686, -215.12)
(-102.44, -393.041, -192.075)
(-107.56, -412.686, -188.23)
(-107.56, -412.685, -174.785)
(-102.44, -393.04, -153.66)
(-107.56, -412.684, -147.895)
(-102.44, -393.041, -128.05)
(-112.68, -432.33, -126.765)
(-107.56, -412.686, -107.56)
(-107.56, -412.684, -94.115)
(-107.56, -412.685, -80.67)
(-97.32, -373.396, -60.825)
(-107.56, -412.686, -53.78)
(-107.56, -412.686, -40.335)
(-107.56, -412.683, -26.89)
(-66.6, -255.534, -8.32501)
(-97.32, -361.232, -231.135)
(-143.4, -532.286, -322.65)
(-148.52, -551.288, -315.605)
(-148.52, -551.288, -297.04)
(-148.52, -551.287, -278.475)
(-148.52, -551.288, -259.91)
(-143.4, -532.283, -233.025)
(-148.52, -551.288, -222.78)
(-148.52, -551.287, -204.215)
(-148.52, -551.288, -185.65)
(-153.64, -570.292, -172.845)
(-148.52, -551.287, -148.52)
(-153.64, -570.293, -134.435)
(-148.52, -551.288, -111.39)
(-148.52, -551.288, -92.825)
(-143.4, -532.283, -71.7)
(-143.4, -532.283, -53.775)
(-143.4, -532.282, -35.85)
(-107.56, -399.239, -13.445)
(-97.32, -349.066, -231.135)
(-148.52, -532.721, -334.17)
(-153.64, -551.084, -326.485)
(-153.64, -551.086, -307.28)
(-153.64, -551.083, -288.075)
(-153.64, -551.084, -268.87)
(-153.64, -551.084, -249.665)
(-153.64, -551.086, -230.46)
(-153.64, -551.085, -211.255)
(-153.64, -551.085, -192.05)
(-153.64, -551.078, -172.845)
(-153.64, -551.084, -153.64)
(-153.64, -551.085, -134.435)
(-148.52, -532.72, -111.39)
(-153.64, -551.085, -96.025)
(-148.52, -532.72, -74.26)
(-158.76, -569.442, -59.535)
(-148.52, -532.713, -37.13)
(-102.44, -367.431, -12.805)
(-97.32, -336.901, -231.135)
(-148.52, -514.148, -334.17)
(-148.52, -514.151, -315.605)
(-148.52, -514.152, -297.04)
(-148.52, -514.148, -278.475)
(-148.52, -514.148, -259.91)
(-153.64, -531.871, -249.665)
(-148.52, -514.147, -222.78)
(-153.64, -531.871, -211.255)
(-148.52, -514.15, -185.65)
(-148.52, -514.148, -167.085)
(-153.64, -531.866, -153.64)
(-143.4, -496.427, -125.475)
(-153.64, -531.877, -115.23)
(-148.52, -514.147, -92.825)
(-143.4, -496.423, -71.7)
(-148.52, -514.147, -55.695)
(-148.52, -514.147, -37.13)
(-112.68, -390.074, -14.085)
(-102.44, -341.82, -243.295)
(-143.4, -478.502, -322.65)
(-148.52, -495.582, -315.605)
(-153.64, -512.665, -307.28)
(-148.52, -495.582, -278.475)
(-158.76, -529.75, -277.83)
(-148.52, -495.584, -241.345)
(-153.64, -512.667, -230.46)
(-148.52, -495.581, -204.215)
(-153.64, -512.671, -192.05)
(-153.64, -512.665, -172.845)
(-153.64, -512.662, -153.64)
(-148.52, -495.586, -129.955)
(-158.76, -529.746, -119.07)
(-148.52, -495.583, -92.825)
(-153.64, -512.667, -76.82)
(-153.64, -512.67, -57.615)
(-153.64, -512.664, -38.41)
(-102.44, -341.82, -12.805)
(-107.56, -345.46, -255.455)
(-153.64, -493.463, -345.69)
(-148.52, -477.016, -315.605)
(-148.52, -477.016, -297.04)
(-148.52, -477.016, -278.475)
(-153.64, -493.457, -268.87)
(-153.64, -493.466, -249.665)
(-153.64, -493.46, -230.46)
(-158.76, -509.905, -218.295)
(-158.76, -509.9, -198.45)
(-153.64, -493.46, -172.845)
(-158.76, -509.905, -158.76)
(-148.52, -477.016, -129.955)
(-153.64, -493.46, -115.23)
(-148.52, -477.021, -92.825)
(-153.64, -493.46, -76.82)
(-148.52, -477.016, -55.695)
(-148.52, -477.017, -37.13)
(-102.44, -329.016, -12.805)
(-112.68, -347.819, -267.615)
(-143.4, -442.648, -322.65)
(-158.76, -490.063, -337.365)
(-158.76, -490.059, -317.52)
(-148.52, -458.451, -278.475)
(-153.64, -474.256, -268.87)
(-138.28, -426.842, -224.705)
(-153.64, -474.254, -230.46)
(-148.52, -458.451, -204.215)
(-153.64, -474.255, -192.05)
(-153.64, -474.256, -172.845)
(-158.76, -490.059, -158.76)
(-148.52, -458.452, -129.955)
(-148.52, -458.451, -111.39)
(-153.64, -474.255, -96.025)
(-148.52, -458.452, -74.26)
(-148.52, -458.452, -55.695)
(-153.64, -474.255, -38.41)
(-107.56, -332.02, -13.445)
(-107.56, -318.569, -255.455)
(-148.52, -439.888, -334.17)
(-153.64, -455.05, -326.485)
(-153.64, -455.049, -307.28)
(-148.52, -439.886, -278.475)
(-148.52, -439.886, -259.91)
(-153.64, -455.05, -249.665)
(-148.52, -439.885, -222.78)
(-148.52, -439.887, -204.215)
(-163.88, -485.379, -204.85)
(-153.64, -455.049, -172.845)
(-148.52, -439.886, -148.52)
(-153.64, -455.049, -134.435)
(-148.52, -439.886, -111.39)
(-148.52, -439.886, -92.825)
(-158.76, -470.215, -79.38)
(-143.4, -424.72, -53.775)
(-153.64, -455.049, -38.41)
(-97.32, -288.241, -12.165)
(-107.56, -305.125, -255.455)
(-143.4, -406.796, -322.65)
(-153.64, -435.843, -326.485)
(-163.88, -464.894, -327.76)
(-148.52, -421.32, -278.475)
(-153.64, -435.844, -268.87)
(-143.4, -406.795, -233.025)
(-158.76, -450.37, -238.14)
(-153.64, -435.845, -211.255)
(-148.52, -421.32, -185.65)
(-148.52, -421.32, -167.085)
(-153.64, -435.845, -153.64)
(-153.64, -435.843, -134.435)
(-153.64, -435.845, -115.23)
(-148.52, -421.321, -92.825)
(-148.52, -421.321, -74.26)
(-143.4, -406.795, -53.775)
(-153.64, -435.845, -38.41)
(-97.32, -276.076, -12.165)
(-102.44, -277.795, -243.295)
(-148.52, -402.754, -334.17)
(-153.64, -416.641, -326.485)
(-153.64, -416.64, -307.28)
(-148.52, -402.755, -278.475)
(-153.64, -416.638, -268.87)
(-153.64, -416.64, -249.665)
(-153.64, -416.638, -230.46)
(-148.52, -402.755, -204.215)
(-148.52, -402.755, -185.65)
(-158.76, -430.522, -178.605)
(-148.52, -402.755, -148.52)
(-158.76, -430.525, -138.915)
(-148.52, -402.755, -111.39)
(-148.52, -402.755, -92.825)
(-143.4, -388.87, -71.7)
(-148.52, -402.755, -55.695)
(-148.52, -402.755, -37.13)
(-102.44, -277.795, -12.805)
(-107.56, -278.235, -255.455)
(-143.4, -370.945, -322.65)
(-158.76, -410.678, -337.365)
(-148.52, -384.19, -297.04)
(-153.64, -397.434, -288.075)
(-153.64, -397.435, -268.87)
(-153.64, -397.433, -249.665)
(-148.52, -384.19, -222.78)
(-148.52, -384.19, -204.215)
(-148.52, -384.19, -185.65)
(-158.76, -410.678, -178.605)
(-148.52, -384.19, -148.52)
(-163.88, -423.923, -143.395)
(-148.52, -384.19, -111.39)
(-148.52, -384.19, -92.825)
(-148.52, -384.19, -74.26)
(-148.52, -384.19, -55.695)
(-143.4, -370.945, -35.85)
(-112.68, -291.479, -14.085)
(-102.44, -252.185, -243.295)
(-148.52, -365.625, -334.17)
(-153.64, -378.228, -326.485)
(-153.64, -378.228, -307.28)
(-153.64, -378.229, -288.075)
(-158.76, -390.833, -277.83)
(-153.64, -378.228, -249.665)
(-148.52, -365.625, -222.78)
(-143.4, -353.02, -197.175)
(-153.64, -378.228, -192.05)
(-158.76, -390.833, -178.605)
(-158.76, -390.833, -158.76)
(-158.76, -390.833, -138.915)
(-153.64, -378.229, -115.23)
(-153.64, -378.23, -96.025)
(-153.64, -378.228, -76.82)
(-148.52, -365.624, -55.695)
(-143.4, -353.02, -35.85)
(-107.56, -264.79, -13.445)
(-102.44, -239.38, -243.295)
(-158.76, -370.988, -357.21)
(-148.52, -347.059, -315.605)
(-143.4, -335.095, -286.8)
(-158.76, -370.988, -297.675)
(-143.4, -335.095, -250.95)
(-158.76, -370.988, -257.985)
(-143.4, -335.095, -215.1)
(-153.64, -359.023, -211.255)
(-148.52, -347.059, -185.65)
(-163.88, -382.953, -184.365)
(-158.76, -370.988, -158.76)
(-148.52, -347.06, -129.955)
(-148.52, -347.059, -111.39)
(-153.64, -359.024, -96.025)
(-148.52, -347.06, -74.26)
(-153.64, -359.024, -57.615)
(-148.52, -347.059, -37.13)
(-107.56, -251.345, -13.445)
(-107.56, -237.9, -255.455)
(-148.52, -328.494, -334.17)
(-158.76, -351.143, -337.365)
(-158.76, -351.143, -317.52)
(-153.64, -339.819, -288.075)
(-158.76, -351.143, -277.83)
(-153.64, -339.819, -249.665)
(-153.64, -339.819, -230.46)
(-148.52, -328.494, -204.215)
(-158.76, -351.143, -198.45)
(-163.88, -362.467, -184.365)
(-158.76, -351.143, -158.76)
